"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"ENSG00000003393.16"	1810.80964203526	0.481313693244853	0.338688211133791	1.42111144534263	0.155284363176633	0.69196821574028
"ENSG00000003400.15"	869.511703869983	0.93423456030563	0.450847160796239	2.07217576496585	0.0382490526565622	0.416812299317212
"ENSG00000003402.20"	2199.29457310911	0.413689751707703	0.334609294749471	1.23633670133832	0.216333434209646	0.765810630276983
"ENSG00000003436.16"	2.67676266575552	-1.25158204582414	1.34831571584222	-0.928255920418715	0.35327483332308	NA
"ENSG00000003509.16"	672.316438780497	-0.24990622908836	0.320605383539918	-0.779482322876354	0.435695646647861	0.885054864026938
"ENSG00000003756.17"	1555.87155853533	0.119945910223922	0.388392280946385	0.3088267097679	0.757453350168155	0.963520525804459
"ENSG00000003987.14"	46.4095263006011	-0.411359565912824	0.430615856968197	-0.955281974075573	0.339435120755357	0.840084957554455
"ENSG00000003989.18"	309.157864146129	-1.57022277519573	1.05221272007186	-1.49230544854893	0.135619089038881	0.661187580202949
"ENSG00000004139.14"	37.2443196074864	-0.697684519237824	0.610015062767746	-1.14371687163315	0.2527410741116	0.794376207494323
"ENSG00000004142.12"	1575.6359681561	-0.345580199365773	0.283506039555746	-1.21895180754279	0.222862484416448	0.768811211427464
"ENSG00000004399.13"	1434.0996356055	-0.686103786980609	0.37653217577744	-1.82216509270153	0.0684299394187141	0.519174323553021
"ENSG00000004455.17"	396.488157546413	-0.0836522358243882	0.360478015464201	-0.232059188732123	0.816492042332757	0.971038268929084
"ENSG00000004468.13"	173.602190627663	-0.631972244229114	0.609868072533275	-1.0362441857368	0.300088237683274	0.82056362353049
"ENSG00000004487.17"	39.6409118063823	0.0965650464604581	0.492457857627046	0.196087939231523	0.844541336109853	0.974804392324662
"ENSG00000004534.15"	4091.14814413525	-0.0730196940097357	0.377480228832113	-0.193439784212412	0.846614560483187	0.9748586857539
"ENSG00000004660.15"	243.27709018001	0.0222363210994343	0.535489384260316	0.0415252323445213	0.966877177697073	0.994434985742593
"ENSG00000004700.16"	687.644286417917	-0.133051602465238	0.375140287089562	-0.354671590986635	0.72283563618342	0.95848512736585
"ENSG00000004766.17"	718.717870912525	0.037177566070745	0.287576569591481	0.129278842582891	0.897137012108002	0.98424817498877
"ENSG00000004776.13"	16.688777796515	0.80327364030121	1.06995792860065	0.75075254720695	0.452801592412247	0.890911790458839
"ENSG00000004777.18"	146.69479554316	0.232539095537163	0.479467194090761	0.484994799233635	0.627680034690835	0.941709925064002
"ENSG00000004779.10"	437.88527702908	-0.359189401110232	0.327334430053391	-1.09731628613478	0.272503153947038	0.807141648467291
"ENSG00000004809.14"	3.6694283869927	-2.5668019616042	1.23909980672136	-2.07150541682023	0.0383115887690525	0.416812299317212
"ENSG00000004846.17"	6.65212745286845	0.463076148812811	1.17818527059808	0.393041875814437	0.694288552692308	0.952310106207117
"ENSG00000004848.8"	3.13916771186793	-4.11661485399641	1.99460489502955	-2.06387483769582	0.0390295850467164	0.420185065701576
"ENSG00000004864.14"	2356.04736211488	-0.51200233802816	0.29833926619052	-1.71617482527826	0.0861300494028584	0.570578800018902
"ENSG00000004866.22"	213.562383526945	-0.124997794156376	0.313954782092828	-0.398139481498384	0.690527372845221	0.951826894439984
"ENSG00000004897.12"	950.857875220457	-0.468147039899624	0.387016980535936	-1.20962919831409	0.226421208946436	0.772571076153253
"ENSG00000004939.16"	17.7514893523734	1.47811735398157	1.22387878239055	1.20773182381218	0.227150432830465	0.773284718368018
"ENSG00000004948.16"	1.89295123664937	0.900565133616156	2.22198630485027	0.40529733763451	0.685258963259629	NA
"ENSG00000004961.15"	331.171737679408	0.834505943237334	0.334886912185653	2.4919037229341	0.0127060473736058	0.247560682292718
"ENSG00000004975.12"	439.383198216634	0.028172328701513	0.355328278291377	0.0792853550440224	0.936805654611416	0.99020020403517
"ENSG00000005001.10"	885.095462429942	1.28652619504974	0.800079684113848	1.60799757898448	0.107835709015197	0.61522474171681
"ENSG00000005007.13"	1409.46195412909	0.164390928395637	0.297767672651185	0.552077822726613	0.580895035553598	0.927706116427487
"ENSG00000005020.13"	678.123997189545	-0.414862277814298	0.288950309970677	-1.43575647264887	0.151071649570052	0.686268020637278
"ENSG00000005022.6"	2630.53014542052	0.0226350806432695	0.496685376076987	0.0455722711670114	0.963651170605117	0.993908142712566
"ENSG00000005059.16"	336.093439464816	0.124418350572261	0.453355311867972	0.274438938543846	0.783747322618521	0.966117283485765
"ENSG00000005073.6"	58.9745125102015	-0.378980095979826	0.567281048913884	-0.668064086937897	0.50409268489324	0.908573298130678
"ENSG00000005075.15"	1005.16380779189	-0.293967754214901	0.457119353970577	-0.643087525525824	0.520167308393999	0.912201877968256
"ENSG00000005100.13"	369.435774495359	-0.287453105408227	0.390732839582777	-0.735676852028022	0.461927380118449	0.89184702715559
"ENSG00000005102.14"	2.92421189299124	0.740666184810695	1.15403466580073	0.641805837172821	0.520999259149956	0.912774831433731
"ENSG00000005108.16"	26.6148003996612	0.35632791995391	1.01382638189755	0.351468383853833	0.725236987438892	0.959577561639986
"ENSG00000005156.12"	1040.88683405272	0.072879629850957	0.30704499835551	0.237358140472211	0.812378960935305	0.970094173206509
"ENSG00000005175.10"	538.96017347576	-0.0628680437796003	0.429020570233346	-0.146538530181446	0.883496275506755	0.980840426658437
"ENSG00000005187.12"	33.7609013488111	-1.20401603057297	1.11208205413568	-1.08266833917101	0.278955661960985	0.809980000063362
"ENSG00000005194.15"	344.687930317482	0.0654475616649073	0.290781249920013	0.225074903154555	0.821921004475506	0.971038268929084
"ENSG00000005206.17"	347.476484977956	0.552751585515018	0.358920524162042	1.54003894540583	0.123550860568018	0.642071543923987
"ENSG00000005238.20"	92.0602913809234	-0.336770903467713	0.586879855695891	-0.57383278740823	0.566080959224982	0.922658162673936
"ENSG00000005243.10"	262.725985640352	-0.0454965809193937	0.637657586086367	-0.0713495485855185	0.943119561611218	0.991326859596999
"ENSG00000005249.13"	44.821624271055	-0.789904291221391	0.743262561218234	-1.06275269660658	0.287894116390742	0.81439871081335
"ENSG00000005302.19"	565.060283335962	0.023441907454471	0.303481048521551	0.0772433981254231	0.938429918043138	0.99076829272371
"ENSG00000005339.15"	13285.7882354307	0.234716241397528	0.246569935667807	0.95192563019423	0.341134700055729	0.840750446736665
"ENSG00000005379.17"	161.500120836129	0.0512630774598358	0.551153636260527	0.0930105039452268	0.925895216457078	0.989039375955252
"ENSG00000005381.8"	1.39761921159511	-0.30678021677649	1.97711757008874	-0.155165388956976	0.876690933384076	NA
"ENSG00000005421.9"	16.9931915979664	-2.26777768903858	1.84491697072653	-1.22920311592425	0.218995660959687	0.766953655603961
"ENSG00000005436.14"	222.010538600842	-0.161948558684538	0.428601845290971	-0.377853153139352	0.705539685224496	0.955110269920467
"ENSG00000005448.17"	134.568183216116	-1.39790024316811	0.46467568543088	-3.00833524756493	0.00262683186988619	0.111792026580586
"ENSG00000005469.12"	598.838856355116	1.4685437859861	0.355946226636167	4.12574618324914	3.69534646284996e-05	0.00949976900194507
"ENSG00000005471.19"	123.187569519852	-0.0817238641568882	0.695999946521004	-0.117419354075226	0.90652774782545	0.985536868433991
"ENSG00000005483.21"	4892.86479344091	-0.118577823861576	0.314644206783453	-0.376863203914589	0.70627526769966	0.955110269920467
"ENSG00000005486.17"	326.803957716961	-0.407939774500169	0.368757446789993	-1.10625501410549	0.26861615708696	0.805349382856391
"ENSG00000005513.10"	1.17430129553423	-3.27461315108367	2.2362088337102	-1.46435927705849	0.143095808694506	NA
"ENSG00000005700.15"	1686.30251318311	-0.87807005998792	0.396856751735777	-2.21256172698941	0.0269278761421748	0.353169393067771
"ENSG00000005801.18"	909.856767795495	0.271120856051056	0.363489466137111	0.745883667365444	0.455737692254837	0.891326349614827
"ENSG00000005810.19"	8962.0365313158	0.73237321488849	0.304499448347062	2.40517090872936	0.0161649039007042	0.28145019246218
"ENSG00000005844.19"	495.562004168146	0.35768726016644	0.570487097218978	0.626985714330965	0.530668599466677	0.915326708958605
"ENSG00000005882.12"	482.83144096513	0.590230052562818	0.318388822428906	1.8538026808231	0.0637673948193108	0.504722961047916
"ENSG00000005884.18"	3851.13184391144	-1.0259801036167	0.650363108420513	-1.57754966469181	0.114669103880655	0.625511540240901
"ENSG00000005889.16"	3454.25689845434	0.331962514162315	0.331839406158896	1.00037098669156	0.317131005328531	0.829521417206372
"ENSG00000005893.16"	2613.66947385941	-0.0223856730574091	0.405013385739481	-0.0552714400205241	0.955922214935986	0.993467336611204
"ENSG00000005961.19"	142.73782676693	-0.29006757852301	0.520029247914162	-0.557790892890104	0.57698718224811	0.925615947412372
"ENSG00000005981.13"	1.58718463395715	3.86475941238924	3.24682478730395	1.19031967092946	0.233920772162244	NA
"ENSG00000006007.12"	404.118033648349	-0.183473639141772	0.374379264234251	-0.490074255359858	0.624081354860957	0.940956924403433
"ENSG00000006016.12"	56.579081522855	-0.296247157455127	0.850490828026153	-0.348324929197257	0.72759617393636	0.960174946110106
"ENSG00000006025.12"	200.755828892101	-0.229572418764677	0.422057455796943	-0.543936413423121	0.58648523022994	0.929527153466133
"ENSG00000006042.12"	209.341564828512	-0.100288477005144	0.733170733612597	-0.136787343530458	0.891198888002884	0.98257829969503
"ENSG00000006047.13"	172.834026483928	0.0476697597459695	0.695559027863601	0.0685344562234876	0.945360192445451	0.991507721287137
"ENSG00000006059.4"	18.9058493937355	2.15326099767632	0.852495322290428	2.52583321148447	0.0115424264973497	0.237726383361299
"ENSG00000006062.18"	394.543115146767	0.329071148510023	0.288105986748688	1.14218781853037	0.25337595828703	0.79481730638464
"ENSG00000006071.16"	46.3455185094403	1.0079310010026	0.984044529049067	1.02427377140811	0.305705982838974	0.822260527829912
"ENSG00000006116.4"	0.483365996130614	-0.0987207139163291	3.32969549061263	-0.0296485712266035	0.976347328084538	NA
"ENSG00000006118.15"	408.798822353758	-0.413113175139521	0.542743388484886	-0.761157452866929	0.446563027797412	0.88888748888421
"ENSG00000006125.18"	2053.61777869232	-0.847032662030541	0.589790950095929	-1.43615744170502	0.150957545979979	0.686102244534038
"ENSG00000006128.12"	1.92914617209438	-4.6842289984698	2.96045056642139	-1.58226894635573	0.11358818669463	NA
"ENSG00000006194.10"	414.204893944513	0.272533339835786	0.351832356017646	0.774611360139138	0.438569342525606	0.885866736892352
"ENSG00000006210.7"	53.1142508316325	2.04546450172313	0.915699557070628	2.23377251406202	0.0254980449320063	0.345198732700795
"ENSG00000006282.21"	658.218562857054	-0.191978086608304	0.541383906105486	-0.354606194316568	0.722884634974006	0.95848512736585
"ENSG00000006283.18"	131.877545770284	-0.595110036229116	0.956239417723018	-0.622344179919066	0.533715576479197	0.916776438947044
"ENSG00000006327.14"	47.4852348523334	-1.66635839369911	0.636822586045132	-2.6166760259678	0.0088790570074499	0.207829927602756
"ENSG00000006432.16"	531.263158393464	0.547501544144366	0.390639835777959	1.40155072268556	0.161049450811595	0.700536799976807
"ENSG00000006451.8"	454.389905294851	-0.208289633762079	0.339760224587107	-0.613048905342593	0.539844003248107	0.917174643372402
"ENSG00000006453.14"	1007.96466500349	0.0694328700927401	0.398323993973033	0.174312547432031	0.861619838778727	0.976004368622998
"ENSG00000006459.11"	1868.86332092747	-0.137458993730578	0.48190128780657	-0.285243051240305	0.775457939611522	0.96559146013429
"ENSG00000006468.14"	156.073632324265	-1.92445605421033	0.595533215876989	-3.23148399267093	0.00123149221408013	0.0733012942958141
"ENSG00000006530.18"	531.51504632903	-0.0655492263043966	0.359537204159309	-0.182315558852018	0.855335089111154	0.975586663933511
"ENSG00000006534.16"	134.4093942024	-1.9478261800011	0.79051690454698	-2.46399054694135	0.013739973513619	0.258123732352923
"ENSG00000006555.11"	334.89479244804	1.46018518702078	0.530707225128662	2.75139496483543	0.00593420467868236	0.17164834898876
"ENSG00000006576.16"	468.53796321757	-0.450608316375357	0.355851286465434	-1.26628266782767	0.205411899921413	0.752600342276174
"ENSG00000006606.9"	10.6260968774974	0.208510717642904	1.10254190119065	0.189118179923803	0.850000193074277	0.9748586857539
"ENSG00000006607.14"	910.209151251972	0.540406005871225	0.542861079544396	0.995477528661234	0.319504068144958	0.83010835110809
"ENSG00000006611.17"	207.648214790487	-6.84378215619101	1.97591784973496	-3.46359650382681	NA	NA
"ENSG00000006625.18"	9.43932490591496	-0.319187589847208	0.976933129941956	-0.326724092022729	0.743876576620763	0.962024511721584
"ENSG00000006634.8"	451.099827818685	0.342971705702703	0.452319264949104	0.758251377467406	0.448300509226862	0.889349335092727
"ENSG00000006638.13"	30.9566606860896	-2.25576252924695	0.684470209295048	-3.29563288308809	0.000982002491700724	0.0636870120199395
"ENSG00000006652.15"	0.404918166909033	-1.54807760066068	3.31044671489303	-0.467634048811658	0.640046311535779	NA
"ENSG00000006695.12"	659.38387167799	-0.00768349354266905	0.39247835181994	-0.0195768594803773	0.984380923755388	0.997241317611869
"ENSG00000006704.11"	1380.69157748644	0.804522279277809	0.496821357925904	1.6193391577135	0.105374309864849	0.611302212941678
"ENSG00000006712.15"	1695.009782046	0.0948341075612503	0.280302999345566	0.338327123800542	0.735116685793755	0.961355733094664
"ENSG00000006715.16"	1796.67031318796	-0.186442965487449	0.319966780959366	-0.582694756400748	0.56009880376283	0.921426504545231
"ENSG00000006740.17"	88.0330783131004	-2.42382213903959	0.834544954597669	-2.90436378014904	0.00368000301572112	0.135619855819799
"ENSG00000006744.19"	2592.9265560212	-0.350179247672042	0.327964053034641	-1.06773667550405	0.285639309769672	0.811841898992054
"ENSG00000006747.15"	228.363564289683	-0.168866573003732	0.72546054875422	-0.232771545322092	0.81593880958744	0.970998015861495
"ENSG00000006756.16"	633.509344833906	-0.141144134166322	0.669939678335619	-0.210681854994731	0.833135534428855	0.973584819918654
"ENSG00000006757.12"	206.646039762098	-0.0662597241077196	0.453958849378814	-0.145959758683827	0.883953156056309	0.98096826089514
"ENSG00000006788.14"	23.594848744632	-3.86276130120434	1.0363037961513	-3.72744104146886	0.00019343379180605	0.0261026515156353
"ENSG00000006831.10"	291.466292297866	-0.307247636050828	0.311847942605379	-0.98524823824035	0.324502151241542	0.832573213102467
"ENSG00000007001.13"	4.25528138932851	0.0368160772384981	1.50453641785526	0.0244700472528142	0.980477675387678	0.996608316223474
"ENSG00000007038.11"	120.285744872018	-0.774406683093668	1.3640078801349	-0.567743555130401	0.570209112047865	0.923283921351151
"ENSG00000007047.15"	514.656331474923	0.294799739345138	0.45264165382318	0.651287253073485	0.514861075280631	0.911230839936049
"ENSG00000007062.12"	143.711136844178	-2.77945500992917	1.36831560746215	-2.03129672333732	0.0422249035754738	0.428457852859275
"ENSG00000007080.11"	438.798615140603	0.067851690298098	0.392270278241479	0.172971785173918	0.862673605475513	0.976302222265752
"ENSG00000007129.18"	27.7030167426974	-0.338513086485012	0.894167221382175	-0.378579172206457	0.705000391064518	0.955110269920467
"ENSG00000007168.14"	2870.40012579789	0.0510919029178532	0.365892767202699	0.13963627460706	0.888947378398244	0.982221132023192
"ENSG00000007171.18"	35.4696345252799	3.00875126402964	1.10658177925742	2.71895970133241	0.00654875860891971	0.180736911543868
"ENSG00000007174.18"	45.4807563054181	-0.398228169503096	0.973976296024395	-0.408868440770679	0.682636210298899	0.951267449694657
"ENSG00000007202.15"	5553.81367575324	-0.116719868345697	0.245669309487633	-0.475109685410554	0.634708795424683	0.943430608539245
"ENSG00000007237.19"	317.606164284828	-0.998135939675728	0.58393529684778	-1.70932626450893	0.0873905308324828	0.573367948692968
"ENSG00000007264.15"	48.9749644634525	0.202957217850957	0.695278532550496	0.291907787094256	0.770357129433964	0.964933453841128
"ENSG00000007306.15"	438.890636945626	4.71602740096277	1.17911876262621	3.9996203524562	6.34441774928735e-05	0.013082340456596
"ENSG00000007312.13"	2.4025113985022	-1.14608230192187	1.53319899074375	-0.747510472444226	0.454755483725539	NA
"ENSG00000007314.12"	2.03332095979173	-3.42174646397676	2.09078709634664	-1.63658292609314	0.101717645556861	NA
"ENSG00000007341.19"	409.671616308132	0.15099910718157	0.276694851899552	0.545724310173963	0.585255458678494	0.929169827239903
"ENSG00000007350.17"	4.28705942264185	0.383612046235112	1.94017170942228	0.197720667903842	0.843263618287249	0.974566024676297
"ENSG00000007372.24"	64.2587491558443	1.12885752597441	1.31936305452266	0.85560795575167	0.392214667888243	0.864579638653552
"ENSG00000007376.8"	53.4767845097546	-0.603945623793353	0.461798461900028	-1.30781211636884	0.19093704354932	0.738765591229097
"ENSG00000007384.15"	706.863845679379	-0.0307741106031246	0.505799284786586	-0.0608425348329808	0.951484615150444	0.992657164582175
"ENSG00000007392.17"	667.184319411496	0.242725825268594	0.241588125815923	1.00470925236424	0.315036871628811	0.828538362205076
"ENSG00000007402.12"	16.4636680225643	-0.989933444567397	1.21835901376543	-0.812513744621084	0.416496903072083	0.876992810370964
"ENSG00000007516.14"	71.7966932687195	0.467148696045789	0.678312967338238	0.688691973380552	0.491017128380849	0.905160151292934
"ENSG00000007520.4"	194.735870791314	-0.315281102459222	0.43169589070176	-0.730331488554837	0.465187585142737	0.894216141406905
"ENSG00000007541.17"	245.552495582551	-0.0465745179360442	0.468188861749232	-0.0994780562742009	0.920758710024496	0.988112654755094
"ENSG00000007545.16"	68.0808084336377	0.793448774678284	0.433855967544122	1.82882992060629	0.0674250911804061	0.515161007647029
"ENSG00000007866.22"	512.717904070323	0.347187192480865	0.216623669944937	1.60272048095721	0.108996379683539	0.617756371786204
"ENSG00000007923.16"	954.011678902311	-0.121571112010793	0.454925109562471	-0.267233242253248	0.789289582915504	0.967330705843023
"ENSG00000007944.15"	438.105322605876	1.1606298187656	0.480685755940038	2.41452925205958	0.0157555577861503	0.277904293700518
"ENSG00000007952.18"	10.644867281618	1.34589448071992	0.858839716374169	1.56710787247006	0.117089479381427	0.629058707842257
"ENSG00000007968.7"	145.653822026533	0.62727997644304	0.620576404588938	1.01080217005438	0.312111124294513	0.825607328024626
"ENSG00000008018.9"	1116.8636203475	-0.417311759858819	0.312487941175952	-1.33544916417701	0.181729382873167	0.727297755651613
"ENSG00000008056.14"	10.3565860352759	0.297221608788591	0.939822739401531	0.316252838251028	0.751810605015822	0.962476533351591
"ENSG00000008083.14"	1055.37186310167	1.18703418531961	0.295331096688893	4.01933355013426	5.83629968083868e-05	0.0121795839484105
"ENSG00000008086.13"	1999.54122619801	1.09114769219761	0.425096651271747	2.56682260124437	0.0102635105270139	0.223879819913123
"ENSG00000008118.10"	79.1216325275646	-1.20862483338451	0.932701377170558	-1.29583258153965	0.195033170374389	0.742653159974428
"ENSG00000008130.15"	855.199593190718	-0.271935961465022	0.283140571597821	-0.96042739452856	0.336840156233342	0.839464427305579
"ENSG00000008196.13"	11.0168636368261	2.29282382011797	1.82634974478629	1.25541333288618	NA	NA
"ENSG00000008226.20"	17.4442092882808	-0.689451434543143	0.79519326610031	-0.867023733644358	0.385929005818743	0.860892391525668
"ENSG00000008256.16"	340.128806558453	-1.0658205847056	0.385562687460488	-2.76432502254208	0.00570406907291217	0.168974974471854
"ENSG00000008277.15"	205.822421088213	1.02306423906629	0.777112111268804	1.3164950387865	0.188007942505072	0.735264297161966
"ENSG00000008282.9"	1364.06821787551	-0.0657399432167664	0.267524563002307	-0.245734232696231	0.805887970694736	0.968887631153039
"ENSG00000008283.16"	286.344893200963	-0.459136775713958	0.432149782677705	-1.06244823928647	0.28803224423778	0.81439871081335
"ENSG00000008294.21"	3422.69046951194	-0.0437884435261485	0.310226542458978	-0.141149893813289	0.887751528609351	0.982149323998561
"ENSG00000008300.17"	528.563313998682	-0.625086207879869	0.660565285963746	-0.946289823522722	0.34400078242317	0.841859852584594
"ENSG00000008311.16"	1042.57091792461	0.766762628266413	0.590377992159785	1.29876560178227	0.194024382871796	0.741463572079869
"ENSG00000008323.16"	237.428509572741	0.150682980741425	0.533585212354851	0.282397220261075	0.777638946207225	0.96559146013429
"ENSG00000008382.16"	122.967724328689	1.01206055708759	0.400684266121571	2.5258305420471	0.0115425141970355	0.237726383361299
"ENSG00000008394.13"	213.146109586553	-1.28352758110996	1.24014798031646	-1.03497937462466	0.30067854356379	0.821144334850064
"ENSG00000008405.12"	417.226888287237	-0.248068293126744	0.399398544867616	-0.621104649264479	0.534530770434435	0.916776438947044
"ENSG00000008438.5"	2.56310171994814	0.738668047568446	1.67889885240786	0.439971738922243	0.659957576092588	NA
"ENSG00000008441.18"	1315.00208329268	-0.00435220544808975	0.411978522136199	-0.0105641561737797	0.991571179669341	0.998198558819752
"ENSG00000008513.16"	96.9779750046962	0.115970905485439	0.504851021359474	0.229713124424607	0.818314695790273	0.971038268929084
"ENSG00000008517.19"	1226.20178324095	-1.00137965111406	0.487637898530411	-2.05353122497637	0.0400210845799316	0.42385282987678
"ENSG00000008710.20"	10671.6577396017	-0.173208737476518	0.321126384549929	-0.53937871757027	0.58962556301571	0.930353119298093
"ENSG00000008735.14"	120.782912526703	1.42786643510323	0.853350548962822	1.67324722160041	0.0942786377361666	0.591024351874101
"ENSG00000008838.20"	1145.61776104129	0.121324916259144	0.236111536342777	0.5138457787298	0.607359818807419	0.936485630387959
"ENSG00000008853.17"	0.43270980963147	0.641513736163794	3.3410627782561	0.192008884220559	0.847735246308522	NA
"ENSG00000008869.12"	2297.31140052936	0.139230423654541	0.301440678762407	0.461883327181204	0.644164991009479	0.944108577257363
"ENSG00000008952.17"	1732.05227761938	-0.0623834915542406	0.322455374948136	-0.19346395315716	0.846595633939422	0.9748586857539
"ENSG00000008988.11"	10812.726277492	-0.336650207668181	0.290582111462191	-1.15853727531326	0.246644849208806	0.790114189405984
"ENSG00000009307.16"	7994.68668170032	0.0905051516948824	0.323924237674965	0.279402221780322	0.779936166217666	0.96572656798201
"ENSG00000009335.18"	2628.20444121238	-0.354923961740351	0.29412632018634	-1.20670588580952	0.227545431573759	0.773285552890355
"ENSG00000009413.16"	30.4144089544124	0.0411492530956719	0.456218358058756	0.0901963990900434	0.928131145775257	0.989353416330096
"ENSG00000009694.13"	18.1603151456187	-1.89376234504192	0.887355195117951	-2.1341649380778	0.0328292816946244	0.386301622440618
"ENSG00000009709.12"	36.1151416664709	3.35655466507676	3.07703673975225	1.09083997006387	0.275343305338425	0.807403969938857
"ENSG00000009724.17"	4.65972141939523	0.473739475361314	1.08010555398638	0.438604795256232	0.66094792183771	0.949430430416804
"ENSG00000009765.15"	4.64849390359735	-4.71413602046923	2.36448594606751	-1.99372554034822	NA	NA
"ENSG00000009780.16"	191.160874379236	0.567019389764189	0.413041715551378	1.37278964427906	0.169817751036039	0.71543115676546
"ENSG00000009790.15"	305.186719955561	-1.76155729051083	0.599183447701221	-2.93992982828393	0.0032828658520684	0.126361154274837
"ENSG00000009830.13"	1233.70188239337	-0.377123449840849	0.329335151380355	-1.14510536837685	0.252165511954341	0.794259513914471
"ENSG00000009844.16"	526.814690727354	-0.575915905438394	0.363629818885546	-1.58379724524095	0.113239866394606	0.624238991451236
"ENSG00000009950.16"	20.118207993408	-0.30395953122404	1.02455140505721	-0.296675725321041	0.766714091476807	0.964301843360126
"ENSG00000009954.11"	4460.12893246928	0.0776226672854729	0.286022057719487	0.271386996878404	0.78609340189976	0.966154581466833
"ENSG00000010017.13"	1511.83601035737	0.825532587689174	0.389551963542289	2.11918476852846	0.0340748550069671	0.395053924749449
"ENSG00000010030.14"	278.820601593607	1.04879794521046	0.333867610022451	3.14135877134034	0.00168165891449524	0.088371471557153
"ENSG00000010072.16"	240.727287619593	0.463658650825109	0.268262176902991	1.72837876803176	0.0839203394962406	0.563797400132921
